datetime,date,open,high,low,close,volume,datetime,RSI_14,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,EMA_9,WMA_9,SMA_9,ATRr_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,VWAP_D,SUPERT_7_2.0,SUPERTd_7_2.0,SUPERTl_7_2.0,SUPERTs_7_2.0,VWAP_CROSS,SUPERTREND_CROSS,MACD_CROSS,EMA_CROSS,RSI_CROSS
2022-12-21 11:00:00,2022-12-21 11:00:00+05:30,18504.0,18505.0,18496.2,18500.0,6300,2022-12-21 11:00:00,45.568565066345684,21.950337796495088,20.191848026479907,18507.01519638655,18502.28222222222,18502.622222222224,19.917600146488578,-1.5141977124803816,-6.096813485178574,4.582615772698192,18547.44000213174,18535.759692707292,-1,,18535.759692707292,0,-1,0,0,0
2022-12-21 11:05:00,2022-12-21 11:05:00+05:30,18500.0,18524.35,18495.6,18516.0,11350,2022-12-21 11:05:00,51.7215517749972,32.392437204183004,25.063742209616834,18508.81215710924,18504.95777777778,18503.277777777777,20.54848768763763,-0.9326476170645037,-4.4122107118101574,3.4795630947456533,18546.602384916918,18535.759692707292,-1,,18535.759692707292,0,-1,0,1,1
2022-12-21 11:10:00,2022-12-21 11:10:00+05:30,18516.0,18528.5,18515.0,18522.0,6450,2022-12-21 11:10:00,53.82929940296673,48.05149877182297,34.13142459083369,18511.449725687395,18508.702222222226,18505.616666666665,20.045022919873986,0.012243741075508296,-2.773855482936116,2.7860992240116245,18546.2742674745,18535.759692707292,-1,,18535.759692707292,0,-1,0,0,1
2022-12-21 11:15:00,2022-12-21 11:15:00+05:30,18525.15,18534.95,18513.85,18526.25,16750,2022-12-21 11:15:00,55.31737948993389,70.26772035232165,50.23721877610921,18514.40978054992,18512.82888888889,18508.36111111111,20.12037861482359,1.091435047412233,-1.3557313412795131,2.447166388691746,18545.56729871935,18535.759692707292,-1,,18535.759692707292,0,-1,0,0,1
2022-12-21 11:20:00,2022-12-21 11:20:00+05:30,18526.25,18533.3,18510.1,18514.75,6350,2022-12-21 11:20:00,50.56807658506935,71.28857606923009,63.202598397791576,18514.477824439935,18514.106666666667,18510.57222222222,20.340352083828947,1.007138378048694,-1.1520224085144415,2.1591607865631355,18545.241282679737,18535.759692707292,-1,,18535.759692707292,0,-1,0,0,1
2022-12-21 11:25:00,2022-12-21 11:25:00+05:30,18514.75,18524.25,18514.75,18523.8,2000,2022-12-21 11:25:00,53.92087841255588,76.84064600113977,72.79898080756384,18516.34225955195,18516.75222222222,18512.644444444442,19.566039544165644,1.6515539404754236,-0.4060854768701696,2.057639417345593,18545.146329752606,18535.759692707292,-1,,18535.759692707292,0,-1,0,0,1
2022-12-21 11:30:00,2022-12-21 11:30:00+05:30,18524.15,18532.85,18522.0,18524.05,5950,2022-12-21 11:30:00,54.0136692824837,79.25992153439257,75.7963812015875,18517.883807641563,18519.033333333333,18515.305555555555,18.94346403930272,2.15755982054543,0.07993632255986904,2.077623497985561,18544.929830742993,18535.759692707292,-1,,18535.759692707292,0,-1,1,0,1
2022-12-21 11:35:00,2022-12-21 11:35:00+05:30,18524.05,18532.8,18516.25,18523.65,8050,2022-12-21 11:35:00,53.82690015464694,88.33276236905078,81.47777663486106,18519.03704611325,18520.702222222222,18517.166666666668,18.772502003036696,2.4975067656669125,0.33590661414508105,2.1616001515218315,18544.61308776933,18535.759692707292,-1,,18535.759692707292,0,-1,0,0,1
2022-12-21 11:40:00,2022-12-21 11:40:00+05:30,18523.65,18540.0,18523.65,18539.35,21500,2022-12-21 11:40:00,59.714928511240984,92.22073964979745,86.60447451774695,18523.0996368906,18525.13888888889,18521.094444444447,18.599465845706334,3.9878070016966376,1.4609654801398446,2.526841521556793,18544.209407914765,18498.18070276819,1,18498.18070276819,,0,1,0,0,1
2022-12-21 11:45:00,2022-12-21 11:45:00+05:30,18539.4,18548.6,18530.05,18535.0,14700,2022-12-21 11:45:00,57.5260594897653,90.7344677228488,90.42932324723235,18525.47970951248,18527.92,18524.983333333334,18.595932565325292,4.762967505688721,1.7889007873055425,2.9740667183831784,18544.043998280566,18505.18703094416,1,18505.18703094416,,0,1,0,0,1
2022-12-21 11:50:00,2022-12-21 11:50:00+05:30,18535.0,18549.0,18531.95,18543.05,6200,2022-12-21 11:50:00,60.417606248470406,94.8840884334166,92.61309860202095,18528.993767609987,18531.533333333333,18527.98888888889,18.48550864560157,5.958173399067164,2.387285344547188,3.5708880545199757,18544.01443085855,18506.342455094993,1,18506.342455094993,,0,1,0,0,1
2022-12-21 11:55:00,2022-12-21 11:55:00+05:30,18543.05,18543.05,18528.0,18528.0,5850,2022-12-21 11:55:00,53.13460440859476,78.53510501971999,88.05122039199513,18528.79501408799,18531.535555555554,18528.655555555553,18.24011483031052,5.626119060267229,1.6441848045978018,3.981934255669427,18543.902394427514,18506.342455094993,1,18506.342455094993,,0,1,0,1,1
2022-12-21 12:00:00,2022-12-21 12:00:00+05:30,18529.45,18529.45,18505.0,18506.45,13100,2022-12-21 12:00:00,44.80589806859209,50.31768325297006,74.57895890203555,18524.326011270394,18527.094444444443,18526.455555555556,18.683678628404913,3.5827588910069608,-0.319340291729973,3.902099182736934,18543.227286399364,18506.342455094993,1,18506.342455094993,,0,1,-1,0,0
2022-12-21 12:05:00,2022-12-21 12:05:00+05:30,18505.0,18514.85,18501.95,18510.0,5150,2022-12-21 12:05:00,46.29919661712612,20.172765800265594,49.675184690985226,18521.460809016316,18523.803333333333,18525.92777777778,18.270558231957125,2.2241974035132444,-1.3423214233789516,3.566518826892196,18542.929203938118,18506.342455094993,1,18506.342455094993,,0,1,0,0,0
2022-12-21 12:10:00,2022-12-21 12:10:00+05:30,18510.0,18512.9,18478.65,18482.75,33900,2022-12-21 12:10:00,37.83683452435167,3.1884158806288627,24.55962164462151,18513.718647213052,18515.16777777778,18521.366666666665,19.41194819810775,-1.0393387750445982,-3.6846860815494353,2.645347306504837,18540.142310557687,18534.98402882003,-1,,18534.98402882003,0,-1,0,0,-1
2022-12-21 12:15:00,2022-12-21 12:15:00+05:30,18482.75,18482.75,18456.6,18460.15,30300,2022-12-21 12:15:00,32.52691814649382,3.1884158806288627,8.849865853841111,18503.004917770442,18502.924444444445,18514.266666666666,19.893238109184686,-5.387245025769516,-6.4260738658194825,1.0388288400499663,18536.74446982387,18510.754167560026,-1,,18510.754167560026,0,-1,0,0,-1
2022-12-21 12:20:00,2022-12-21 12:20:00+05:30,18458.0,18468.1,18452.0,18465.0,31350,2022-12-21 12:20:00,34.64654503815287,2.5332551661556564,2.9700289758044653,18495.403934216352,18493.07111111111,18507.75,19.622292270331997,-8.345436589432211,-7.507412343585742,-0.8380242458464692,18533.325177433813,18499.86071505145,-1,,18499.86071505145,0,-1,0,0,-1
2022-12-21 12:25:00,2022-12-21 12:25:00+05:30,18461.7,18475.0,18460.0,18465.0,9600,2022-12-21 12:25:00,34.646545038152865,5.066510332311309,3.5960604596986143,18489.323147373085,18484.52111111111,18499.48888888889,19.29212824296561,-10.56800335196749,-7.7839832848968165,-2.784020067070674,18532.407924221792,18499.86071505145,-1,,18499.86071505145,0,-1,0,0,-1
2022-12-21 12:30:00,2022-12-21 12:30:00+05:30,18465.0,18466.0,18441.6,18443.4,21150,2022-12-21 12:30:00,29.809645528207554,5.066510332311309,4.222091943592763,18480.13851789847,18473.303333333333,18489.31111111111,19.65697652705538,-13.91197442401608,-8.902363485556325,-5.009610938459755,18529.992958171028,18493.69358656841,-1,,18493.69358656841,0,-1,0,0,-1
2022-12-21 12:35:00,2022-12-21 12:35:00+05:30,18443.4,18460.0,18441.4,18460.0,9150,2022-12-21 12:35:00,37.07968906921731,10.450632835158489,6.8612178332603735,18476.110814318778,18467.441111111115,18480.083333333332,19.58147814577161,-15.04913723631762,-8.031621038286291,-7.017516198031329,18529.035247384207,18490.208788487213,-1,,18490.208788487213,0,-1,0,0,-1
2022-12-21 12:40:00,2022-12-21 12:40:00+05:30,18460.0,18463.9,18446.3,18448.25,8200,2022-12-21 12:40:00,34.36633043541154,12.879795724062832,9.465646297177548,18470.538651455023,18461.074444444443,18471.222222222223,19.439943891672996,-16.705898559499474,-7.750705889174515,-8.955192670324958,18528.186246009645,18490.208788487213,-1,,18490.208788487213,0,-1,0,0,-1
2022-12-21 12:45:00,2022-12-21 12:45:00+05:30,18450.2,18459.6,18432.7,18441.85,17300,2022-12-21 12:45:00,32.95191007127322,16.301851587006407,13.21076004874258,18464.80092116402,18455.200000000004,18464.044444444444,19.972805394764393,-18.324091635389777,-7.495119172051854,-10.828972463337923,18526.269697170792,18487.17278337836,-1,,18487.17278337836,0,-1,0,0,-1
2022-12-21 12:50:00,2022-12-21 12:50:00+05:30,18441.85,18445.55,18430.1,18430.7,17450,2022-12-21 12:50:00,30.589792820719172,9.234086539636726,12.805244616901994,18457.98073693122,18448.53111111111,18455.233333333334,19.64974766812378,-20.27254385569904,-7.554857113888895,-12.717686741810146,18524.213913391275,18477.401671467163,-1,,18477.401671467163,0,-1,0,0,-1
2022-12-21 12:55:00,2022-12-21 12:55:00+05:30,18430.7,18437.8,18425.85,18430.0,12200,2022-12-21 12:55:00,30.44225426674832,4.96060552759244,10.165514551411864,18452.384589544978,18443.484444444446,18449.372222222224,19.099765378125223,-21.623923300605384,-7.124989247036188,-14.498934053569196,18522.76509917848,18469.162146971852,-1,,18469.162146971852,0,-1,0,0,-1
2022-12-21 13:00:00,2022-12-21 13:00:00+05:30,18429.5,18450.0,18425.0,18445.1,10000,2022-12-21 13:00:00,37.450603013011616,12.458122304966158,8.884271457398446,18450.927671635982,18442.63,18447.699999999997,19.521210931476624,-21.23171148905749,-5.386221948390634,-15.845489540666854,18521.721954986762,18469.162146971852,-1,,18469.162146971852,0,-1,0,0,-1
2022-12-21 13:05:00,2022-12-21 13:05:00+05:30,18445.1,18461.0,18440.6,18455.0,8750,2022-12-21 13:05:00,41.60482858218887,35.45226178706776,17.623663206542123,18451.742137308785,18444.09,18446.588888888888,19.583981610099983,-19.892722616888932,-3.2377864609776594,-16.654936155911273,18520.96331296377,18469.162146971852,-1,,18469.162146971852,0,-1,0,1,0
2022-12-21 13:10:00,2022-12-21 13:10:00+05:30,18455.0,18470.0,18455.0,18457.6,12100,2022-12-21 13:10:00,42.68150344701991,60.783555877901414,36.23131332331178,18452.913709847027,18446.292222222222,18445.766666666666,19.256554202704297,-18.409552160155727,-1.4036928033955647,-17.005859356760162,18520.069929561603,18469.162146971852,-1,,18469.162146971852,0,-1,0,0,0
2022-12-21 13:15:00,2022-12-21 13:15:00+05:30,18457.6,18457.6,18436.05,18437.05,10850,2022-12-21 13:15:00,36.891750167773246,68.20400502318593,54.81327422938504,18449.740967877624,18444.548888888887,18445.061111111114,19.4203718291233,-18.67704479764143,-1.336948352705015,-17.340096444936414,18519.063551770127,18469.162146971852,-1,,18469.162146971852,0,-1,0,1,-1
2022-12-21 13:20:00,2022-12-21 13:20:00+05:30,18437.05,18445.75,18426.0,18444.95,16550,2022-12-21 13:20:00,40.24740343187813,71.39017087303496,66.79257725804077,18448.7827743021,18444.52666666667,18443.38888888889,19.443916707743018,-18.043575555810094,-0.5627832886989417,-17.480792267111152,18517.48667320378,18469.162146971852,-1,,18469.162146971852,0,-1,0,0,0
2022-12-21 13:25:00,2022-12-21 13:25:00+05:30,18444.95,18454.1,18420.05,18435.05,20400,2022-12-21 13:25:00,37.552619398566286,65.4213674848837,68.3385144603682,18446.03621944168,18442.858888888888,18441.922222222223,20.487208752953364,-18.131386542339897,-0.5204754201829935,-17.610911122156903,18515.56712793734,18469.162146971852,-1,,18469.162146971852,0,-1,0,0,-1
2022-12-21 13:30:00,2022-12-21 13:30:00+05:30,18431.95,18438.2,18427.9,18437.0,4500,2022-12-21 13:30:00,38.427119114065654,69.39740305016252,68.73631380269374,18444.228975553346,18441.874444444446,18441.383333333335,19.75955073782321,-17.83800328059806,-0.1816737267529227,-17.656329553845136,18515.145307359307,18469.162146971852,-1,,18469.162146971852,0,-1,0,0,-1
2022-12-21 13:35:00,2022-12-21 13:35:00+05:30,18437.0,18451.75,18430.0,18431.1,6000,2022-12-21 13:35:00,36.75021801385618,60.34099114733798,65.05325389412808,18441.60318044268,18439.817777777775,18441.427777777775,19.901725729946232,-17.875517781729286,-0.17535058230731693,-17.70016719942197,18514.61200630553,18469.162146971852,-1,,18469.162146971852,0,-1,0,0,-1
2022-12-21 13:40:00,2022-12-21 13:40:00+05:30,18431.1,18439.95,18424.0,18439.1,5950,2022-12-21 13:40:00,40.53920401315453,67.78839005265553,65.84226141671869,18441.102544354144,18439.35222222222,18442.438888888886,19.61945952374291,-17.063023242368217,0.5097151656430015,-17.57273840801122,18514.068213391027,18469.162146971852,-1,,18469.162146971852,0,-1,1,0,0
2022-12-21 13:45:00,2022-12-21 13:45:00+05:30,18434.0,18445.0,18423.15,18433.05,6500,2022-12-21 13:45:00,38.65337853675805,67.83515400741844,65.321511735804,18439.492035483316,18437.47444444444,18441.099999999995,19.778783886787313,-16.714624121876113,0.6864914289080843,-17.401115550784198,18513.477983120454,18469.162146971852,-1,,18469.162146971852,0,-1,0,0,-1
2022-12-21 13:50:00,2022-12-21 13:50:00+05:30,18433.05,18437.3,18388.55,18390.15,39150,2022-12-21 13:50:00,28.521581427785776,49.86164795665917,61.82839733891105,18429.623628386653,18427.28444444444,18433.894444444442,21.848156988673082,-19.67340402323316,-1.8178307779591698,-17.85557324527399,18508.895136295574,18460.970134718602,-1,,18460.970134718602,0,-1,-1,0,-1
2022-12-21 13:55:00,2022-12-21 13:55:00+05:30,18390.0,18396.9,18335.65,18360.0,71950,2022-12-21 13:55:00,23.799970920525155,22.362821305643525,46.68654108990705,18415.698902709322,18412.505555555555,18423.050000000003,24.66257500632097,-24.172466293264733,-5.053514438392593,-19.11895185487214,18498.439207170115,18424.95654404452,-1,,18424.95654404452,0,-1,0,0,-1
2022-12-21 14:00:00,2022-12-21 14:00:00+05:30,18366.0,18380.0,18342.55,18351.7,52350,2022-12-21 14:00:00,22.686547323242518,0.0,24.07482308743424,18402.89912216746,18398.23555555556,18413.566666666666,25.57596270467379,-28.084011190945603,-7.172047468858768,-20.911963722086835,18491.429113199447,18422.273466323873,-1,,18422.273466323873,0,-1,0,0,-1
2022-12-21 14:05:00,2022-12-21 14:05:00+05:30,18351.7,18393.75,18343.95,18393.75,35500,2022-12-21 14:05:00,38.40766027622863,26.20846453419828,16.190428613280613,18401.069297733968,18394.272222222222,18407.877777777776,27.30625143261841,-27.474150228259532,-5.249749204938158,-22.224401023321374,18487.68536889217,18422.273466323873,-1,,18422.273466323873,0,-1,0,0,-1
2022-12-21 14:10:00,2022-12-21 14:10:00+05:30,18393.75,18417.0,18377.5,18384.2,37950,2022-12-21 14:10:00,36.58800546675799,49.38340601687264,25.197290183690317,18397.695438187176,18389.53666666667,18402.227777777778,28.177233636605276,-27.44506656543672,-4.176532433692273,-23.268534131744445,18484.478249821685,18422.273466323873,-1,,18422.273466323873,0,-1,0,0,-1
2022-12-21 14:15:00,2022-12-21 14:15:00+05:30,18384.2,18386.25,18350.0,18358.25,27650,2022-12-21 14:15:00,32.133064280538846,65.1315725358326,46.90781436230119,18389.80635054974,18380.74111111111,18393.477777777778,28.753859905906424,-29.179601398660452,-4.728853813532805,-24.450747585127647,18481.59969255311,18422.273466323873,-1,,18422.273466323873,0,-1,0,0,-1
2022-12-21 14:20:00,2022-12-21 14:20:00+05:30,18355.25,18391.15,18354.0,18389.6,22050,2022-12-21 14:20:00,41.41381900114558,72.25644133496765,62.25713996255764,18389.765080439793,18379.96555555556,18388.86666666667,29.353584295389094,-27.705181665161945,-2.6035472640274335,-25.10163440113451,18479.654110105577,18422.273466323873,-1,,18422.273466323873,0,-1,0,0,0
2022-12-21 14:25:00,2022-12-21 14:25:00+05:30,18389.6,18416.0,18388.55,18416.0,18250,2022-12-21 14:25:00,47.87778393176765,82.4148331856266,73.26761568547563,18395.012064351835,18385.392222222225,18386.300000000003,29.217613968144562,-24.128298037321656,0.7786690910502863,-24.906967128371942,18478.537154105896,18422.273466323873,-1,,18422.273466323873,0,-1,1,1,0
2022-12-21 14:30:00,2022-12-21 14:30:00+05:30,18408.9,18421.05,18397.4,18417.25,48400,2022-12-21 14:30:00,48.16937954076072,100.0,84.8904248401981,18399.45965148147,18391.58222222222,18384.544444444447,28.819927200645505,-20.951214875483856,3.1646018023104716,-24.115816677794328,18475.93184835144,18422.273466323873,-1,,18422.273466323873,0,-1,0,0,0
2022-12-21 14:35:00,2022-12-21 14:35:00+05:30,18417.25,18448.0,18413.75,18448.0,22050,2022-12-21 14:35:00,54.8596385341246,100.0,94.13827772854222,18409.16772118518,18404.273333333334,18390.972222222223,29.20778959370878,-15.770295419621107,6.676417006538578,-22.446712426159685,18475.243249338622,18365.662096522174,1,18365.662096522174,,0,1,0,0,1
2022-12-21 14:40:00,2022-12-21 14:40:00+05:30,18448.3,18451.0,18422.0,18436.35,19900,2022-12-21 14:40:00,52.11500241934849,97.1563854435724,99.05212848119082,18414.60417694814,18413.34888888889,18399.455555555553,29.192947478086822,-12.460796752839087,7.988732538656478,-20.449529291495566,18474.640088418364,18372.317511304722,1,18372.317511304722,,0,1,0,0,1
2022-12-21 14:45:00,2022-12-21 14:45:00+05:30,18438.0,18445.0,18425.15,18438.7,26550,2022-12-21 14:45:00,52.62983186496394,94.84616636997335,97.3341839378486,18419.423341558515,18421.19777777778,18409.122222222224,28.525594012241942,-9.538416922703618,8.72888989503356,-18.26730681773718,18473.860592955465,18374.390009689763,1,18374.390009689763,,0,1,0,0,1
2022-12-21 14:50:00,2022-12-21 14:50:00+05:30,18436.0,18455.0,18430.0,18430.25,17750,2022-12-21 14:50:00,50.5262728451982,90.35652867810752,94.11969349721777,18421.588673246813,18425.423333333336,18413.17777777778,28.273765842387075,-7.814177261800069,8.362503644749687,-16.176680906549755,18473.385491239995,18383.341436876937,1,18383.341436876937,,0,1,0,0,1
2022-12-21 14:55:00,2022-12-21 14:55:00+05:30,18430.25,18432.05,18373.25,18391.85,38650,2022-12-21 14:55:00,42.259973341869156,80.14610260819354,88.44959921875814,18415.64093859745,18421.15777777778,18414.027777777777,30.454211349390793,-9.437474652695528,5.391365003083383,-14.82883965577891,18471.277359944233,18383.341436876937,1,18383.341436876937,,0,1,0,1,0
2022-12-21 15:00:00,2022-12-21 15:00:00+05:30,18395.95,18416.65,18372.0,18386.25,30400,2022-12-21 15:00:00,41.201337308757715,68.30546795971571,79.60269974867226,18409.762750877962,18415.60222222222,18417.13888888889,31.468196343701365,-11.048462925871718,3.0243013839257546,-14.072764309797472,18469.53956815599,18383.341436876937,1,18383.341436876937,,0,1,0,0,0
2022-12-21 15:05:00,2022-12-21 15:05:00+05:30,18384.6,18389.95,18351.0,18373.15,51000,2022-12-21 15:05:00,38.75554670059255,56.11025999596206,68.18727685462379,18402.44020070237,18406.804444444446,18415.31111111111,32.00261093496609,-13.229739060971042,0.6744201990611458,-13.904159260032188,18466.072842882695,18442.135494561462,-1,,18442.135494561462,0,-1,0,0,-1
2022-12-21 15:10:00,2022-12-21 15:10:00+05:30,18374.1,18402.2,18373.15,18386.2,33150,2022-12-21 15:10:00,42.42233556761826,50.92236231148234,58.44603008905338,18399.1921605619,18400.98222222222,18412.0,31.791710137631693,-13.746924191767903,0.12578805461143006,-13.872712246379333,18464.30271479175,18442.135494561462,-1,,18442.135494561462,0,-1,0,0,0
2022-12-21 15:15:00,2022-12-21 15:15:00+05:30,18386.2,18388.75,18366.4,18382.75,19850,2022-12-21 15:15:00,41.711340551631174,45.788452983655326,50.94035843036659,18395.90372844952,18395.132222222222,18408.166666666668,31.11730222236059,-14.270679787783592,-0.3183740331234084,-13.952305754660184,18463.17577948461,18442.135494561462,-1,,18442.135494561462,0,-1,-1,0,0
2022-12-21 15:20:00,2022-12-21 15:20:00+05:30,18385.0,18386.1,18371.0,18372.35,21850,2022-12-21 15:20:00,39.558975439014326,40.031636403714934,45.58081723295087,18391.192982759618,18387.968888888892,18399.761111111107,29.97320913039645,-15.348030413864763,-1.1165797273636606,-14.231450686501102,18461.92883725013,18439.563022814214,-1,,18439.563022814214,0,-1,0,0,-1
2022-12-21 15:25:00,2022-12-21 15:25:00+05:30,18372.35,18391.0,18370.0,18388.0,62350,2022-12-21 15:25:00,44.22321610709678,36.25759157812495,40.69256032183174,18390.554386207696,18385.616666666665,18394.38888888889,29.332265581504704,-14.76876916177207,-0.4298547802167736,-14.338914381555297,18458.817001275198,18438.7968766979,-1,,18438.7968766979,0,-1,0,0,0
2022-12-22 09:15:00,2022-12-22 09:15:00+05:30,18430.0,18454.75,18405.05,18415.0,107350,2022-12-22 09:15:00,51.21755685599625,48.00372880179672,41.43098559454554,18395.443508966157,18389.73888888889,18391.755555555555,32.00496105035983,-11.99278078293355,1.8769068788973975,-13.869687661830948,18424.933333333334,18438.7968766979,-1,,18438.7968766979,0,-1,1,1,1
2022-12-22 09:20:00,2022-12-22 09:20:00+05:30,18413.45,18419.85,18394.25,18402.3,43750,2022-12-22 09:20:00,48.158477746833384,56.574877347293445,46.945399242405045,18396.814807172927,18391.847777777777,18388.65,31.547463808118412,-10.69429665953794,2.540312801834407,-13.234609461372347,18419.296889477166,18438.7968766979,-1,,18438.7968766979,0,-1,0,0,0
2022-12-22 09:25:00,2022-12-22 09:25:00+05:30,18402.7,18402.85,18359.1,18364.95,51200,2022-12-22 09:25:00,40.49768643373356,48.86352524317397,51.14737713075471,18390.441845738344,18387.10777777778,18385.661111111112,32.419073579202184,-12.534580646508402,0.5600230518911573,-13.09460369839956,18408.24610314714,18438.7968766979,-1,,18438.7968766979,0,-1,0,1,0
2022-12-22 09:30:00,2022-12-22 09:30:00+05:30,18364.55,18383.95,18350.0,18373.9,42650,2022-12-22 09:30:00,42.84396766719497,32.891356142354795,46.10991957760741,18387.133476590676,18384.755555555555,18384.28888888889,32.52842547142225,-13.119594247167697,-0.019992439014508534,-13.099601808153189,18401.462016057696,18436.24024456496,-1,,18436.24024456496,0,-1,-1,0,0
2022-12-22 09:35:00,2022-12-22 09:35:00+05:30,18373.9,18378.7,18340.0,18348.0,37950,2022-12-22 09:35:00,38.15517454392434,13.42853649908461,31.7278059615378,18379.306781272542,18377.49777777778,18381.494444444445,32.96925224225568,-15.494524056830414,-1.9159377989417798,-13.578586257888634,18395.305322846707,18429.777352484252,-1,,18429.777352484252,0,-1,0,0,-1
2022-12-22 09:40:00,2022-12-22 09:40:00+05:30,18346.75,18373.95,18343.0,18363.0,35600,2022-12-22 09:40:00,42.10679444590683,19.906507796588713,22.07546681267605,18376.045425018034,18373.798888888887,18378.916666666668,32.82501993352813,-15.982067080851266,-1.9227846583701034,-14.059282422481163,18391.357244897958,18427.684159272216,-1,,18427.684159272216,0,-1,0,0,0
2022-12-22 09:45:00,2022-12-22 09:45:00+05:30,18363.0,18423.8,18358.9,18407.4,53250,2022-12-22 09:45:00,51.9031553445453,43.417302723639985,25.584115673104446,18382.31634001443,18379.495555555553,18381.655555555553,35.11609002248846,-12.640033073108498,1.1353994794981332,-13.775432552606631,18392.122548755884,18427.684159272216,-1,,18427.684159272216,1,-1,1,1,1
2022-12-22 09:50:00,2022-12-22 09:50:00+05:30,18413.25,18419.55,18390.5,18407.9,36050,2022-12-22 09:50:00,52.00165510145578,76.75063605697333,46.691482192400684,18387.433072011547,18384.744444444445,18385.605555555554,34.6827978632361,-9.837698359653587,3.150187354362437,-12.987885714016024,18393.347858427333,18427.684159272216,-1,,18427.684159272216,0,-1,0,0,1
2022-12-22 09:55:00,2022-12-22 09:55:00+05:30,18407.9,18414.45,18397.0,18397.9,20000,2022-12-22 09:55:00,49.80478527516608,94.71136409679025,71.62643429246786,18389.526457609238,18387.203333333335,18386.70555555556,33.451883691136004,-8.327747249575623,3.7281107715523216,-12.055858021127944,18393.804558204767,18427.684159272216,-1,,18427.684159272216,0,-1,0,0,0
2022-12-22 10:00:00,2022-12-22 10:00:00+05:30,18397.9,18403.0,18349.45,18355.7,30900,2022-12-22 10:00:00,41.78280044390425,70.11099816482965,80.52433277286443,18382.76116608739,18381.002222222225,18380.11666666667,34.88746346973189,-10.416215784418455,1.3117137893675928,-11.727929573786048,18392.159439720952,18427.684159272216,-1,,18427.684159272216,-1,-1,0,1,0
2022-12-22 10:05:00,2022-12-22 10:05:00+05:30,18355.7,18373.7,18345.55,18363.9,23200,2022-12-22 10:05:00,43.68104193016892,50.08036502135051,71.63424242765682,18378.988932869914,18377.75888888889,18375.85,34.40621606588559,-11.279645938106114,0.35862690854394863,-11.638272846650063,18390.66174517535,18427.684159272216,-1,,18427.684159272216,0,-1,0,0,0
2022-12-22 10:10:00,2022-12-22 10:10:00+05:30,18363.9,18369.0,18320.2,18321.3,42600,2022-12-22 10:10:00,36.941962918133264,22.03566759122694,47.409010259135705,18367.451146295934,18366.84888888889,18371.000000000004,35.434343515840105,-15.22587017888145,-2.8700778657851096,-12.355792313096341,18386.289790276453,18420.322734022426,-1,,18420.322734022426,0,-1,-1,0,-1
2022-12-22 10:15:00,2022-12-22 10:15:00+05:30,18320.2,18337.3,18312.5,18328.6,70000,2022-12-22 10:15:00,38.68759945698197,17.166516522881828,29.76084971181977,18359.68091703675,18358.36888888889,18365.966666666667,34.67474753252457,-17.56179093528408,-4.164798897750192,-13.396992037533888,18379.20660779366,18396.890914876367,-1,,18396.890914876367,0,-1,0,0,-1
2022-12-22 10:20:00,2022-12-22 10:20:00+05:30,18327.15,18328.6,18310.1,18314.0,31100,2022-12-22 10:20:00,36.510653434213836,3.863816333027636,14.35533348237881,18350.5447336294,18347.975555555557,18362.18888888889,33.51940839777982,-20.356466275079583,-5.567579390036556,-14.788886885043027,18376.14234601449,18386.34221275117,-1,,18386.34221275117,0,-1,0,0,-1
2022-12-22 10:25:00,2022-12-22 10:25:00+05:30,18313.8,18320.0,18302.0,18316.1,42500,2022-12-22 10:25:00,37.05925730007233,5.044294905132287,8.691542587013927,18343.65578690352,18338.757777777777,18356.977777777778,32.41087920398779,-22.146522837316297,-5.886108761818615,-16.260414075497682,18372.10657336726,18373.56475378672,-1,,18373.56475378672,0,-1,0,0,-1
2022-12-22 10:30:00,2022-12-22 10:30:00+05:30,18316.1,18325.55,18290.0,18290.8,35550,2022-12-22 10:30:00,33.32337723291529,1.1804785721046458,3.3628632700881993,18333.08462952282,18325.522222222222,18344.022222222222,32.63510212221876,-25.3148403964733,-7.243541056780494,-18.071299339692807,18368.57052393472,18371.55907467433,-1,,18371.55907467433,0,-1,0,0,-1
2022-12-22 10:35:00,2022-12-22 10:35:00+05:30,18290.8,18302.65,18286.55,18290.7,21450,2022-12-22 10:35:00,33.30908424359092,1.1804785721046458,2.468417349780536,18324.607703618254,18314.85777777778,18331.0,31.454023378512833,-27.516629476765956,-7.5562641096585175,-19.96036536710744,18366.343861766192,18353.872064006566,-1,,18353.872064006566,0,-1,0,0,-1
2022-12-22 10:40:00,2022-12-22 10:40:00+05:30,18290.7,18300.0,18282.45,18300.0,26850,2022-12-22 10:40:00,36.055976659144235,4.898367443123473,2.4197748624442643,18319.686162894606,18308.65777777778,18320.12222222222,30.4608788353207,-28.1862177365183,-6.580681895528688,-21.605535840989614,18363.766023893433,18347.04391200563,-1,,18347.04391200563,0,-1,0,0,-1
2022-12-22 10:45:00,2022-12-22 10:45:00+05:30,18300.0,18315.0,18291.0,18295.7,25150,2022-12-22 10:45:00,35.33136457741527,8.504577898249257,4.8611413044924685,18314.888930315687,18303.773333333334,18313.455555555556,29.9993874829698,-28.732633407420508,-5.701678053144715,-23.030955354275793,18361.720645133613,18347.04391200563,-1,,18347.04391200563,0,-1,0,0,-1
